Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
158	224	0	2.20431579	101463.838	101463.838	101463.837	101463.839	0.00244311267	7.59890309	0	100	941.652	0	0	3
159	226	0	2.21826715	101463.838	101463.838	101463.837	101463.839	0.00228979153	7.59890309	0	100	943.023	0	0	3
160	227	0	2.23221852	101463.838	101463.838	101463.837	101463.839	0.00228979153	7.59890309	0	100	944.272	0	0	3
161	229	0	2.24616989	101463.838	101463.838	101463.837	101463.839	0.00213863897	7.59890309	0	100	945.625	0	0	3
162	230	0	2.26012125	101463.838	101463.838	101463.837	101463.839	0.00213863897	7.59890309	0	100	946.879	0	0	3
163	231	0	2.27407262	101463.838	101463.838	101463.837	101463.839	0.00175580003	7.59890309	0	100	948.249	0	0	3
164	233	0	2.28802398	101463.838	101463.837	101463.837	101463.838	0.00169915997	7.59890309	0	100	949.495	0	0	3
165	234	0	2.30197535	101463.838	101463.837	101463.837	101463.838	0.00142347008	7.59890309	0	100	950.846	0	0	3
166	235	0	2.31592671	101463.837	101463.837	101463.837	101463.838	0.00142347008	7.59890309	0	100	952.093	0	0	3
167	237	0	2.32987808	101463.837	101463.837	101463.837	101463.838	0.00142347008	7.59890309	0	100	953.514	0	0	3
168	238	0	2.34382945	101463.836	101463.837	101463.836	101463.838	0.00174099581	7.59890309	0	100	954.706	0	0	3
169	239	0	2.35778081	101463.837	101463.837	101463.836	101463.838	0.00174099581	7.59890309	0	100	956.105	0	0	3
170	241	0	2.37173218	101463.837	101463.837	101463.836	101463.838	0.00174099581	7.59890309	0	100	957.304	0	0	3
171	242	0	2.38568354	101463.837	101463.837	101463.836	101463.838	0.00174099581	7.59890309	0	100	958.726	0	0	3
172	243	0	2.39963491	101463.837	101463.837	101463.836	101463.838	0.00174099581	7.59890309	0	100	959.925	0	0	3
173	245	0	2.41358627	101463.837	101463.837	101463.836	101463.838	0.00174099581	7.59890309	0	100	961.327	0	0	3
174	246	0	2.42753764	101463.837	101463.837	101463.836	101463.838	0.00174099581	7.59890309	0	100	962.529	0	0	3
175	248	0	2.44148901	101463.838	101463.837	101463.836	101463.838	0.00169840321	7.59890309	0	100	963.955	0	0	3
176	249	0	2.45544037	101463.838	101463.837	101463.836	101463.838	0.00157998806	7.59890309	0	100	964.965	0	0	3
177	250	0	2.46939174	101463.838	101463.837	101463.836	101463.838	0.00147783796	7.59890309	0	100	966.243	0	0	3
178	252	0	2.4833431	101463.838	101463.837	101463.836	101463.838	0.0013849767	7.59890309	0	100	967.378	0	0	3
179	253	0	2.49729447	101463.839	101463.837	101463.836	101463.839	0.00128974087	7.59890309	0	100	968.69	0	0	3
180	254	0	2.51124584	101463.838	101463.837	101463.836	101463.839	0.0011977025	7.59890309	0	100	969.841	0	0	3
181	256	0	2.5251972	101463.838	101463.837	101463.836	101463.839	0.00111332072	7.59890309	0	100	971.136	0	0	3
182	257	0	2.53914857	101463.838	101463.838	101463.836	101463.839	0.00103033491	7.59890309	0	100	972.269	0	0	3
183	258	0	2.55309993	101463.838	101463.838	101463.836	101463.839	0.000945852124	7.59890309	0	100	973.573	0	0	3
184	260	0	2.5670513	101463.838	101463.838	101463.836	101463.839	0.000867228897	7.59890309	0	100	974.874	0	0	3
185	261	0	2.58100266	101463.838	101463.838	101463.836	101463.839	0.000796510474	7.59890309	0	100	976.187	0	0	3
186	263	0	2.59495403	101463.837	101463.838	101463.836	101463.839	0.00073125452	7.59890309	0	100	977.501	0	0	3
187	264	0	2.6089054	101463.838	101463.838	101463.836	101463.839	0.000672897033	7.59890309	0	100	978.824	0	0	3
188	265	0	2.62285676	101463.838	101463.838	101463.836	101463.839	0.000608194503	7.59890309	0	100	980.124	0	0	3
189	267	0	2.63680813	101463.839	101463.838	101463.836	101463.839	0.000539375091	7.59890309	0	100	981.43	0	0	3
190	268	0	2.65075949	101463.839	101463.838	101463.836	101463.839	0.000471015999	7.59890309	0	100	982.744	0	0	3
191	269	0	2.66471086	101463.838	101463.838	101463.836	101463.839	0.000413743081	7.59890309	0	100	984.068	0	0	3
192	271	0	2.67866222	101463.838	101463.838	101463.836	101463.839	0.000390301633	7.59890309	0	100	985.374	0	0	3
193	272	0	2.69261359	101463.838	101463.838	101463.836	101463.839	0.000392036251	7.59890309	0	100	986.68	0	0	3
194	274	0	2.70656496	101463.837	101463.838	101463.836	101463.839	0.000392036251	7.59890309	0	100	987.981	0	0	3
195	275	0	2.72051632	101463.837	101463.838	101463.836	101463.839	0.000392036251	7.59890309	0	100	989.356	0	0	3
196	276	0	2.73446769	101463.837	101463.838	101463.836	101463.839	0.000392036251	7.59890309	0	100	990.832	0	0	3
197	278	0	2.74841905	101463.837	101463.838	101463.836	101463.839	0.000392036251	7.59890309	0	100	992.238	0	0	3
198	279	0	2.76237042	101463.837	101463.838	101463.836	101463.839	0.000392036251	7.59890309	0	100	993.688	0	0	3
199	280	0	2.77632178	101463.838	101463.838	101463.836	101463.839	0.000392036251	7.59890309	0	100	995.028	0	0	3
200	282	0	2.79027315	101463.838	101463.838	101463.836	101463.839	0.000392036251	7.59890309	0	100	996.325	0	0	3
201	283	0	2.80422452	101463.839	101463.838	101463.836	101463.839	0.000392036251	7.59890309	0	100	997.662	0	0	3
202	285	0	2.81817588	101463.839	101463.838	101463.836	101463.839	0.000392036251	7.59890309	0	100	998.954	0	0	3
203	286	0	2.83212725	101463.839	101463.838	101463.836	101463.839	0.000445650294	7.59890309	0	100	1000.27	0	0	3
204	288	0	2.84607861	101463.839	101463.838	101463.837	101463.839	0.000519512643	7.59890309	0	100	1001.58	0	0	3
205	289	0	2.86002998	101463.839	101463.838	101463.837	101463.839	0.000597896826	7.59890309	0	100	1002.9	0	0	3
206	290	0	2.87398134	101463.839	101463.838	101463.837	101463.839	0.000672136186	7.59890309	0	100	1004.19	0	0	3
207	292	0	2.88793271	101463.839	101463.838	101463.837	101463.839	0.000745713754	7.59890309	0	100	1005.5	0	0	3
208	293	0	2.90188408	101463.839	101463.838	101463.837	101463.839	0.000806458993	7.59890309	0	100	1006.81	0	0	3
209	294	0	2.91583544	101463.839	101463.838	101463.837	101463.839	0.000852658486	7.59890309	0	100	1008.11	0	0	3
210	296	0	2.92978681	101463.839	101463.838	101463.837	101463.839	0.000884185007	7.59890309	0	100	1009.41	0	0	3
211	297	0	2.94373817	101463.839	101463.838	101463.837	101463.839	0.000893109158	7.59890309	0	100	1010.73	0	0	3
212	299	0	2.95768954	101463.839	101463.838	101463.837	101463.839	0.000890083393	7.59890309	0	100	1012.03	0	0	3
213	300	0	2.9716409	101463.839	101463.838	101463.837	101463.839	0.000890365831	7.59890309	0	100	1013.33	0	0	3
214	301	0	2.98559227	101463.839	101463.838	101463.837	101463.839	0.000886810187	7.59890309	0	100	1014.64	0	0	3
215	303	0	2.99954364	101463.839	101463.838	101463.837	101463.839	0.00087987553	7.59890309	0	100	1015.95	0	0	3
216	304	0	3.013495	101463.839	101463.838	101463.837	101463.839	0.000880465857	7.59890309	0	100	1017.25	0	0	3
217	305	0	3.02744637	101463.839	101463.838	101463.837	101463.839	0.000885082714	7.59890309	0	100	1018.56	0	0	3
218	307	0	3.04139773	101463.839	101463.838	101463.837	101463.839	0.000902406013	7.59890309	0	100	1019.84	0	0	3
219	308	0	3.0553491	101463.839	101463.838	101463.837	101463.839	0.00091023327	7.59890309	0	100	1021.11	0	0	3
220	310	0	3.06930047	101463.839	101463.839	101463.837	101463.839	0.000929618196	7.59890309	0	100	1022.21	0	0	3
221	311	0	3.08325183	101463.839	101463.839	101463.837	101463.839	0.000957013035	7.59890309	0	100	1023.49	0	0	3
222	312	0	3.0972032	101463.839	101463.839	101463.837	101463.839	0.000998166637	7.59890309	0	100	1024.83	0	0	3
223	314	0	3.11115456	101463.84	101463.839	101463.837	101463.84	0.00102960937	7.59890309	0	100	1026.19	0	0	3
224	315	0	3.12510593	101463.84	101463.839	101463.837	101463.84	0.00107434911	7.59890309	0	100	1027.62	0	0	3
